,source,target,part,nuc_with_order_similarity,nuc_without_order_similarity,amino_with_order_similarity,amino_without_order_similarity,nuc_similarity,amino_similarity,total_similarity,uncertainty
44,6394946,6427947,FRM2,0.7450980392156863,0.9166666666666667,0.7647058823529411,0.9859943977591037,0.8308823529411765,0.8753501400560224,0.8531162464985995,0.0196078431372549
45,6394946,6427947,CDR2,0.5,0.75,0.2,0.9476190476190474,0.625,0.5738095238095237,0.5994047619047618,0.03333333333333333
46,6394946,6427947,FRM3,0.7521367521367521,0.8529411764705882,0.6153846153846154,0.9897039897039898,0.8025389643036702,0.8025443025443026,0.8025416334239864,0.0
47,6394946,6427947,CDR3,0.7307692307692307,0.625,0.4230769230769231,0.956043956043956,0.6778846153846154,0.6895604395604396,0.6837225274725275,0.02564102564102564
48,6394946,6427947,FRM4,0.8928571428571429,1.0,0.8888888888888888,0.9947089947089951,0.9464285714285714,0.941798941798942,0.9441137566137567,0.07142857142857142
49,6554816,6563497,FRM1,1.0,1.0,1.0,1.0000000000000004,1.0,1.0000000000000002,1.0,0.9615384615384616
50,6554816,6563497,CDR1,0.8611111111111112,0.8,0.6666666666666666,0.9727891156462589,0.8305555555555556,0.8197278911564627,0.8251417233560092,0.05555555555555555
51,6554816,6563497,FRM2,0.7647058823529411,0.7777777777777778,0.5882352941176471,0.9691876750700278,0.7712418300653594,0.7787114845938374,0.7749766573295984,0.0196078431372549
52,6554816,6563497,CDR2,0.7,0.5,0.5,0.9404761904761905,0.6,0.7202380952380952,0.6601190476190476,0.0
53,6554816,6563497,FRM3,0.7777777777777778,0.8666666666666667,0.5641025641025641,0.9786967418546364,0.8222222222222222,0.7713996529786002,0.7968109376004113,0.0
54,6554816,6563497,CDR3,0.6538461538461539,0.7777777777777778,0.5,0.9706959706959712,0.7158119658119658,0.7353479853479856,0.7255799755799757,0.038461538461538464
55,6554816,6563497,FRM4,1.0,1.0,1.0,1.0000000000000004,1.0,1.0000000000000002,1.0,0.0
56,6386056,6426532,FRM1,1.0,1.0,1.0,1.0000000000000004,1.0,1.0000000000000002,1.0,0.9615384615384616
57,6386056,6426532,CDR1,0.6111111111111112,0.6666666666666667,0.5,0.9470899470899474,0.638888888888889,0.7235449735449737,0.6812169312169314,0.05555555555555555
58,6386056,6426532,FRM2,0.6862745098039216,0.8,0.5294117647058824,0.9613095238095235,0.7431372549019608,0.745360644257703,0.7442489495798319,0.0392156862745098
59,6386056,6426532,CDR2,0.7333333333333333,0.75,0.6,0.9659863945578235,0.7416666666666667,0.7829931972789117,0.7623299319727892,0.03333333333333333
60,6386056,6426532,FRM3,0.7606837606837606,0.8333333333333333,0.4358974358974359,0.9724310776942355,0.797008547008547,0.7041642567958357,0.7505864019021913,0.017094017094017096
61,6386056,6426532,CDR3,0.6666666666666666,0.5555555555555556,0.4230769230769231,0.9642857142857144,0.6111111111111112,0.6936813186813188,0.652396214896215,0.02564102564102564
62,6386056,6426532,FRM4,0.8928571428571429,1.0,0.8888888888888888,0.9894179894179898,0.9464285714285714,0.9391534391534393,0.9427910052910053,0.03571428571428571
63,6506076,6556906,FRM1,1.0,1.0,1.0,1.0000000000000004,1.0,1.0000000000000002,1.0,0.9615384615384616
64,6506076,6556906,CDR1,0.8333333333333334,0.75,0.6666666666666666,0.9455782312925174,0.7916666666666667,0.806122448979592,0.7988945578231293,0.05555555555555555
65,6506076,6556906,FRM2,0.7647058823529411,0.9166666666666667,0.5882352941176471,0.9635854341736692,0.8406862745098039,0.7759103641456582,0.808298319327731,0.0
66,6506076,6556906,CDR2,0.6666666666666666,0.8333333333333334,0.5,0.9583333333333335,0.75,0.7291666666666667,0.7395833333333334,0.0
67,6506076,6556906,FRM3,0.7606837606837606,0.8333333333333333,0.5897435897435898,0.9755102040816324,0.797008547008547,0.7826268969126111,0.789817721960579,0.0
68,6506076,6556906,CDR3,0.6923076923076923,0.6666666666666667,0.3076923076923077,0.9542857142857143,0.6794871794871795,0.6309890109890111,0.6552380952380953,0.01282051282051282
69,6506076,6556906,FRM4,0.8571428571428571,1.0,0.8888888888888888,0.9947089947089951,0.9285714285714286,0.941798941798942,0.9351851851851853,0.10714285714285714
70,6386056,6464288,FRM1,1.0,1.0,1.0,1.0000000000000004,1.0,1.0000000000000002,1.0,0.9615384615384616
71,6386056,6464288,CDR1,0.7777777777777778,0.8333333333333334,0.6666666666666666,0.9455782312925174,0.8055555555555556,0.806122448979592,0.8058390022675738,0.05555555555555555
72,6386056,6464288,FRM2,0.7254901960784313,0.9166666666666667,0.5294117647058824,0.9607843137254897,0.821078431372549,0.7450980392156861,0.7830882352941175,0.0392156862745098
73,6386056,6464288,CDR2,0.7666666666666667,0.8333333333333334,0.7,0.9727891156462589,0.8,0.8363945578231294,0.8181972789115647,0.0
74,6386056,6464288,FRM3,0.7606837606837606,0.8333333333333333,0.46153846153846156,0.9699248120300752,0.797008547008547,0.7157316367842683,0.7563700918964076,0.008547008547008548
75,6386056,6464288,CDR3,0.7307692307692307,0.8888888888888888,0.5,0.9597069597069599,0.8098290598290598,0.7298534798534799,0.7698412698412699,0.02564102564102564
76,6386056,6464288,FRM4,1.0,1.0,1.0,1.0000000000000004,1.0,1.0000000000000002,1.0,0.03571428571428571
77,6428475,6527294,FRM1,1.0,1.0,1.0,1.0000000000000004,1.0,1.0000000000000002,1.0,0.9615384615384616
78,6428475,6527294,CDR1,0.6944444444444444,0.75,0.5833333333333334,0.9464285714285716,0.7222222222222222,0.7648809523809526,0.7435515873015873,0.05555555555555555
79,6428475,6527294,FRM2,0.7450980392156863,0.7857142857142858,0.5882352941176471,0.9691876750700277,0.765406162464986,0.7787114845938374,0.7720588235294117,0.0
80,6428475,6527294,CDR2,0.6666666666666666,0.625,0.4,0.9591836734693882,0.6458333333333333,0.679591836734694,0.6627125850340136,0.0
81,6428475,6527294,FRM3,0.6923076923076923,0.7857142857142858,0.48717948717948717,0.9799498746867167,0.739010989010989,0.7335646809331019,0.7362878349720455,0.0
82,6428475,6527294,CDR3,0.7051282051282052,0.8125,0.5769230769230769,0.9725274725274731,0.7588141025641026,0.774725274725275,0.7667696886446888,0.01282051282051282
83,6428475,6527294,FRM4,1.0,1.0,1.0,1.0000000000000004,1.0,1.0000000000000002,1.0,0.03571428571428571
84,6501980,6511034,FRM1,1.0,1.0,1.0,1.0000000000000004,1.0,1.0000000000000002,1.0,0.9615384615384616
85,6501980,6511034,CDR1,0.8333333333333334,0.8333333333333334,0.6666666666666666,0.9523809523809528,0.8333333333333334,0.8095238095238098,0.8214285714285716,0.08333333333333333
86,6501980,6511034,FRM2,0.7254901960784313,0.9285714285714286,0.6470588235294118,0.9719887955182069,0.8270308123249299,0.8095238095238093,0.8182773109243696,0.0196078431372549
87,6501980,6511034,CDR2,0.7333333333333333,0.5,0.7,0.9591836734693882,0.6166666666666667,0.829591836734694,0.7231292517006804,0.0
88,6501980,6511034,FRM3,0.7606837606837606,0.8333333333333334,0.5641025641025641,0.976190476190476,0.7970085470085471,0.7701465201465201,0.7835775335775337,0.0
89,6501980,6511034,CDR3,0.7307692307692307,0.95,0.46153846153846156,0.9523809523809526,0.8403846153846153,0.7069597069597071,0.7736721611721612,0.02564102564102564
90,6501980,6511034,FRM4,0.9285714285714286,1.0,0.8888888888888888,0.9947089947089951,0.9642857142857143,0.941798941798942,0.9530423280423281,0.03571428571428571
91,6361422,6434853,FRM1,1.0,1.0,1.0,1.0000000000000004,1.0,1.0000000000000002,1.0,0.9615384615384616
92,6361422,6434853,CDR1,0.6944444444444444,0.5,0.5,0.9455782312925174,0.5972222222222222,0.7227891156462587,0.6600056689342404,0.08333333333333333
93,6361422,6434853,FRM2,0.9019607843137255,0.75,0.7647058823529411,0.9859943977591034,0.8259803921568627,0.8753501400560222,0.8506652661064424,0.0196078431372549
94,6361422,6434853,CDR2,0.9,0.875,0.7,0.9682539682539684,0.8875,0.8341269841269842,0.860813492063492,0.0
95,6361422,6434853,FRM3,0.8888888888888888,0.9375,0.7948717948717948,0.9904761904761907,0.9131944444444444,0.8926739926739928,0.9029342185592186,0.017094017094017096
96,6361422,6434853,CDR3,0.6410256410256411,0.7727272727272727,0.38461538461538464,0.958095238095238,0.706876456876457,0.6713553113553113,0.6891158841158841,0.038461538461538464
97,6361422,6434853,FRM4,0.9642857142857143,1.0,0.8235294117647058,0.9947089947089951,0.9821428571428572,0.9091192032368505,0.9456310301898538,0.0
98,6373156,6558739,FRM1,1.0,1.0,1.0,1.0000000000000004,1.0,1.0000000000000002,1.0,0.9615384615384616
99,6373156,6558739,CDR1,0.8333333333333334,0.5,0.8333333333333334,0.9727891156462589,0.6666666666666667,0.9030612244897962,0.7848639455782315,0.05555555555555555
100,6373156,6558739,FRM2,0.7058823529411765,0.9166666666666667,0.6470588235294118,0.9747899159663862,0.8112745098039216,0.8109243697478989,0.8110994397759103,0.0
101,6373156,6558739,CDR2,0.7,0.7,0.5,0.9404761904761907,0.7,0.7202380952380953,0.7101190476190476,0.0
102,6373156,6558739,FRM3,0.7264957264957265,0.8571428571428572,0.5384615384615384,0.9809523809523808,0.7918192918192919,0.7597069597069597,0.7757631257631257,0.017094017094017096
103,6373156,6558739,CDR3,0.7051282051282052,0.8461538461538461,0.46153846153846156,0.961904761904762,0.7756410256410257,0.7117216117216119,0.7436813186813187,0.01282051282051282
104,6373156,6558739,FRM4,0.8571428571428571,0.5,0.7777777777777778,0.9788359788359791,0.6785714285714286,0.8783068783068784,0.7784391534391535,0.03571428571428571
105,6397075,6549821,FRM1,1.0,1.0,1.0,1.0000000000000004,1.0,1.0000000000000002,1.0,0.9615384615384616
106,6397075,6549821,CDR1,0.8333333333333334,0.5,0.6666666666666666,0.9455782312925174,0.6666666666666667,0.806122448979592,0.7363945578231293,0.05555555555555555
107,6397075,6549821,FRM2,0.7843137254901961,0.9166666666666667,0.5882352941176471,0.9635854341736693,0.8504901960784315,0.7759103641456582,0.8132002801120448,0.0
108,6397075,6549821,CDR2,0.6666666666666666,0.75,0.5,0.9523809523809526,0.7083333333333333,0.7261904761904763,0.7172619047619048,0.0
109,6397075,6549821,FRM3,0.7777777777777778,0.8333333333333333,0.5897435897435898,0.9755102040816324,0.8055555555555556,0.7826268969126111,0.7940912262340833,0.0
110,6397075,6549821,CDR3,0.6666666666666666,0.8,0.34615384615384615,0.9623015873015873,0.7333333333333334,0.6542277167277167,0.6937805250305251,0.01282051282051282
111,6397075,6549821,FRM4,0.7857142857142857,1.0,0.7777777777777778,0.9894179894179898,0.8928571428571428,0.8835978835978837,0.8882275132275133,0.14285714285714285
112,6408560,6426532,FRM1,1.0,1.0,1.0,1.0000000000000004,1.0,1.0000000000000002,1.0,0.9615384615384616
113,6408560,6426532,CDR1,0.6388888888888888,0.6000000000000001,0.3333333333333333,0.9259259259259263,0.6194444444444445,0.6296296296296298,0.6245370370370371,0.05555555555555555
114,6408560,6426532,FRM2,0.7647058823529411,1.0,0.6470588235294118,0.9691876750700278,0.8823529411764706,0.8081232492997198,0.8452380952380951,0.0196078431372549
115,6408560,6426532,CDR2,0.7,1.0,0.5,0.9523809523809528,0.85,0.7261904761904764,0.7880952380952382,0.03333333333333333
116,6408560,6426532,FRM3,0.7435897435897436,0.7857142857142858,0.5384615384615384,0.9768707482993196,0.7646520146520147,0.757666143380429,0.7611590790162219,0.017094017094017096
117,6408560,6426532,CDR3,0.7051282051282052,0.8888888888888888,0.38461538461538464,0.9563492063492063,0.7970085470085471,0.6704822954822954,0.7337454212454213,0.01282051282051282
118,6408560,6426532,FRM4,0.8928571428571429,1.0,0.8888888888888888,0.9894179894179898,0.9464285714285714,0.9391534391534393,0.9427910052910053,0.03571428571428571
119,6423887,6436628,FRM1,1.0,1.0,1.0,1.0000000000000004,1.0,1.0000000000000002,1.0,0.9615384615384616
120,6423887,6436628,CDR1,0.8055555555555556,0.7,0.6666666666666666,0.9455782312925174,0.7527777777777778,0.806122448979592,0.7794501133786849,0.05555555555555555
121,6423887,6436628,FRM2,0.6862745098039216,0.7142857142857143,0.5882352941176471,0.9663865546218485,0.7002801120448179,0.7773109243697478,0.7387955182072828,0.0
122,6423887,6436628,CDR2,0.7333333333333333,0.875,0.6,0.9642857142857144,0.8041666666666667,0.7821428571428573,0.793154761904762,0.0
123,6423887,6436628,FRM3,0.7264957264957265,0.8461538461538461,0.5128205128205128,0.980952380952381,0.7863247863247863,0.7468864468864469,0.7666056166056165,0.042735042735042736
124,6423887,6436628,CDR3,0.7051282051282052,0.8500000000000001,0.4230769230769231,0.9561904761904764,0.7775641025641027,0.6896336996336997,0.7335989010989012,0.01282051282051282
125,6423887,6436628,FRM4,0.8928571428571429,1.0,0.8888888888888888,0.9894179894179898,0.9464285714285714,0.9391534391534393,0.9427910052910053,0.03571428571428571
126,6373131,6501980,FRM1,1.0,1.0,1.0,1.0000000000000004,1.0,1.0000000000000002,1.0,0.9615384615384616
127,6373131,6501980,CDR1,0.9444444444444444,1.0,0.9166666666666666,0.9931972789115651,0.9722222222222222,0.9549319727891159,0.963577097505669,0.08333333333333333
128,6373131,6501980,FRM2,0.9607843137254902,0.9166666666666667,0.9411764705882353,0.99702380952381,0.9387254901960784,0.9691001400560226,0.9539128151260505,0.0196078431372549
129,6373131,6501980,CDR2,0.9333333333333333,0.8333333333333334,0.8,0.9821428571428573,0.8833333333333333,0.8910714285714287,0.8872023809523809,0.0
130,6373131,6501980,FRM3,1.0,1.0,1.0,1.0000000000000004,1.0,1.0000000000000002,1.0,0.0
131,6373131,6501980,CDR3,0.9358974358974359,0.9444444444444444,0.8846153846153846,0.9920634920634923,0.9401709401709402,0.9383394383394384,0.9392551892551892,0.02564102564102564
132,6373131,6501980,FRM4,0.9285714285714286,1.0,0.8888888888888888,0.9947089947089951,0.9642857142857143,0.941798941798942,0.9530423280423281,0.03571428571428571
133,6426532,6469230,FRM1,1.0,1.0,1.0,1.0000000000000004,1.0,1.0000000000000002,1.0,0.9615384615384616
134,6426532,6469230,CDR1,0.6666666666666666,0.8,0.5833333333333334,0.9576719576719579,0.7333333333333334,0.7705026455026456,0.7519179894179895,0.05555555555555555
135,6426532,6469230,FRM2,0.7254901960784313,0.9166666666666667,0.5882352941176471,0.980392156862745,0.821078431372549,0.784313725490196,0.8026960784313726,0.0196078431372549
136,6426532,6469230,CDR2,0.6666666666666666,0.9,0.3,0.9285714285714286,0.7833333333333333,0.6142857142857143,0.6988095238095238,0.03333333333333333
137,6426532,6469230,FRM3,0.6923076923076923,0.8076923076923077,0.41025641025641024,0.9761904761904766,0.75,0.6932234432234434,0.7216117216117217,0.05128205128205128
138,6426532,6469230,CDR3,0.6923076923076923,0.75,0.5,0.9642857142857142,0.7211538461538461,0.7321428571428571,0.7266483516483516,0.038461538461538464
139,6426532,6469230,FRM4,0.8928571428571429,1.0,0.8888888888888888,0.9894179894179898,0.9464285714285714,0.9391534391534393,0.9427910052910053,0.03571428571428571
140,6408553,6466839,FRM1,1.0,1.0,1.0,1.0000000000000004,1.0,1.0000000000000002,1.0,0.9615384615384616
141,6408553,6466839,CDR1,0.7777777777777778,0.5,0.5833333333333334,0.9319727891156466,0.6388888888888888,0.75765306122449,0.6982709750566894,0.05555555555555555
142,6408553,6466839,FRM2,0.7647058823529411,0.9166666666666667,0.6470588235294118,0.9663865546218485,0.8406862745098039,0.8067226890756302,0.823704481792717,0.0
143,6408553,6466839,CDR2,0.6333333333333333,1.0,0.6,0.9659863945578235,0.8166666666666667,0.7829931972789117,0.7998299319727893,0.0
144,6408553,6466839,FRM3,0.7435897435897436,0.75,0.5641025641025641,0.9741496598639453,0.7467948717948718,0.7691261119832546,0.7579604918890632,0.008547008547008548
145,6408553,6466839,CDR3,0.6538461538461539,0.8333333333333333,0.4230769230769231,0.9563492063492065,0.7435897435897436,0.6897130647130648,0.7166514041514043,0.02564102564102564
146,6408553,6466839,FRM4,0.8928571428571429,1.0,0.8888888888888888,0.9894179894179898,0.9464285714285714,0.9391534391534393,0.9427910052910053,0.03571428571428571
147,6511257,6563497,FRM1,1.0,1.0,1.0,1.0000000000000004,1.0,1.0000000000000002,1.0,0.9615384615384616
148,6511257,6563497,CDR1,0.75,0.7,0.6666666666666666,0.9455782312925174,0.725,0.806122448979592,0.765561224489796,0.05555555555555555
149,6511257,6563497,FRM2,0.7843137254901961,0.75,0.5882352941176471,0.9635854341736694,0.767156862745098,0.7759103641456582,0.7715336134453781,0.0196078431372549
150,6511257,6563497,CDR2,0.7666666666666667,0.8333333333333334,0.7,0.9702380952380953,0.8,0.8351190476190476,0.8175595238095238,0.0
151,6511257,6563497,FRM3,0.7692307692307693,0.8076923076923077,0.5641025641025641,0.9795918367346936,0.7884615384615385,0.7718472004186289,0.7801543694400838,0.008547008547008548
152,6511257,6563497,CDR3,0.6666666666666666,0.7222222222222222,0.5,0.9567099567099566,0.6944444444444444,0.7283549783549783,0.7113997113997114,0.0641025641025641
153,6511257,6563497,FRM4,1.0,1.0,1.0,1.0000000000000004,1.0,1.0000000000000002,1.0,0.0
154,6370266,6511257,FRM1,1.0,1.0,1.0,1.0000000000000004,1.0,1.0000000000000002,1.0,0.9615384615384616
155,6370266,6511257,CDR1,1.0,1.0,1.0,1.0000000000000004,1.0,1.0000000000000002,1.0,0.05555555555555555
156,6370266,6511257,FRM2,1.0,1.0,1.0,1.0000000000000004,1.0,1.0000000000000002,1.0,0.0
157,6370266,6511257,CDR2,1.0,1.0,1.0,1.0000000000000004,1.0,1.0000000000000002,1.0,0.0
158,6370266,6511257,FRM3,0.9829059829059829,1.0,0.9487179487179487,0.9971988795518212,0.9914529914529915,0.9729584141348849,0.9822057027939383,0.008547008547008548
159,6370266,6511257,CDR3,0.6153846153846154,0.7222222222222222,0.38461538461538464,0.9600000000000002,0.6688034188034189,0.6723076923076924,0.6705555555555556,0.0641025641025641
160,6370266,6511257,FRM4,0.8214285714285714,1.0,0.6666666666666666,0.98941798941799,0.9107142857142857,0.8280423280423284,0.869378306878307,0.10714285714285714
161,6361422,6576254,FRM1,1.0,1.0,1.0,1.0000000000000004,1.0,1.0000000000000002,1.0,0.9615384615384616
162,6361422,6576254,CDR1,0.6944444444444444,0.5,0.6666666666666666,0.9591836734693882,0.5972222222222222,0.8129251700680273,0.7050736961451248,0.05555555555555555
163,6361422,6576254,FRM2,0.7843137254901961,0.8333333333333333,0.6470588235294118,0.9775910364145657,0.8088235294117647,0.8123249299719888,0.8105742296918768,0.0
164,6361422,6576254,CDR2,0.7,0.875,0.4,0.9523809523809523,0.7875,0.6761904761904762,0.731845238095238,0.0
165,6361422,6576254,FRM3,0.7692307692307693,0.7666666666666667,0.5384615384615384,0.9786967418546364,0.767948717948718,0.7585791401580875,0.7632639290534027,0.0
166,6361422,6576254,CDR3,0.7051282051282052,0.875,0.5384615384615384,0.9798534798534801,0.7900641025641026,0.7591575091575093,0.7746108058608059,0.01282051282051282
167,6361422,6576254,FRM4,0.8928571428571429,1.0,0.7777777777777778,0.9894179894179898,0.9464285714285714,0.8835978835978837,0.9150132275132276,0.10714285714285714
168,6423890,6501988,FRM1,1.0,1.0,1.0,1.0000000000000004,1.0,1.0000000000000002,1.0,0.9615384615384616
169,6423890,6501988,CDR1,0.8333333333333334,0.75,0.75,0.9659863945578235,0.7916666666666667,0.8579931972789118,0.8248299319727892,0.08333333333333333
170,6423890,6501988,FRM2,0.7058823529411765,0.8571428571428572,0.6470588235294118,0.9747899159663862,0.7815126050420169,0.8109243697478989,0.7962184873949579,0.0
171,6423890,6501988,CDR2,0.6666666666666666,0.625,0.5,0.9523809523809528,0.6458333333333333,0.7261904761904764,0.6860119047619049,0.0
172,6423890,6501988,FRM3,0.7264957264957265,0.9285714285714286,0.5128205128205128,0.9801587301587302,0.8275335775335775,0.7464896214896215,0.7870115995115995,0.008547008547008548
173,6423890,6501988,CDR3,0.7051282051282052,0.8888888888888888,0.5,0.9662698412698416,0.7970085470085471,0.7331349206349208,0.7650717338217339,0.0641025641025641
174,6423890,6501988,FRM4,0.9642857142857143,1.0,0.8888888888888888,0.9947089947089951,0.9821428571428572,0.941798941798942,0.9619708994708995,0.07142857142857142
175,6373156,6398842,FRM1,1.0,1.0,1.0,1.0000000000000004,1.0,1.0000000000000002,1.0,0.9615384615384616
176,6373156,6398842,CDR1,0.8055555555555556,0.5,0.75,0.9591836734693882,0.6527777777777778,0.8545918367346941,0.7536848072562359,0.05555555555555555
177,6373156,6398842,FRM2,0.7058823529411765,0.8571428571428572,0.6470588235294118,0.9747899159663862,0.7815126050420169,0.8109243697478989,0.7962184873949579,0.0
178,6373156,6398842,CDR2,0.7,0.75,0.6,0.9642857142857144,0.725,0.7821428571428573,0.7535714285714286,0.0
179,6373156,6398842,FRM3,0.7350427350427351,0.9285714285714286,0.5128205128205128,0.9819819819819819,0.8318070818070818,0.7474012474012474,0.7896041646041647,0.0
180,6373156,6398842,CDR3,0.6666666666666666,0.5555555555555556,0.38461538461538464,0.9606625258799173,0.6111111111111112,0.6726389552476509,0.641875033179381,0.038461538461538464
