,Id,Label,CDR3Length,cloneID,V_Gene,J_Gene
40,3116791,3116791,78,936921,IGHV3-23|3-23D,IGHV3-23|3-23D
41,3121150,3121150,78,957029,IGHV4-39,IGHV4-39
42,3122739,3122739,78,961413,IGHV6-1,IGHV6-1
43,3127463,3127463,78,944320,IGHV3-33,IGHV3-33
44,3129342,3129342,78,946299,IGHV3-49,IGHV3-49
45,3130111,3130111,78,933655,IGHV3-21,IGHV3-21
46,3130727,3130727,78,932504,IGHV3-11,IGHV3-11
47,3146124,3146124,78,936927,IGHV3-23|3-23D,IGHV3-23|3-23D
48,3200272,3200272,78,928331,IGHV1-69,IGHV1-69
49,3200277,3200277,78,928372,IGHV1-69,IGHV1-69
50,3203341,3203341,78,950913,IGHV3-9,IGHV3-9
51,3206120,3206120,78,940759,IGHV3-30|3-30-3,IGHV3-30|3-30-3
52,3213927,3213927,78,929898,IGHV1-8,IGHV1-8
53,3222120,3222120,78,953827,IGHV4-34,IGHV4-34
54,3228868,3228868,78,937841,IGHV3-23|3-23D,IGHV3-23|3-23D
55,3230457,3230457,78,922235,IGHV1-18,IGHV1-18
56,3238257,3238257,78,953827,IGHV4-38-2,IGHV4-38-2
57,3243067,3243067,78,923375,IGHV1-2,IGHV1-2
58,3243537,3243537,78,952247,IGHV4-61,IGHV4-61
59,3253086,3253086,78,931149,IGHV2-70,IGHV2-70
60,3258361,3258361,78,935190,IGHV3-21,IGHV3-21
61,3258488,3258488,78,953255,IGHV4-34,IGHV4-34
62,3259839,3259839,78,931149,IGHV2-70|2-70D,IGHV2-70|2-70D
63,3260339,3260339,78,936927,IGHV3-33,IGHV3-33
64,3261806,3261806,78,952163,IGHV4-39,IGHV4-39
65,3269686,3269686,78,954119,IGHV4-34,IGHV4-34
66,3269876,3269876,78,952247,IGHV4-39,IGHV4-39
67,3274341,3274341,78,948309,IGHV3-7,IGHV3-7
68,3277099,3277099,78,953827,IGHV4-4,IGHV4-4
69,3277684,3277684,78,952247,IGHV4-38-2,IGHV4-38-2
70,3300629,3300629,78,954260,IGHV4-34,IGHV4-34
71,3300633,3300633,78,954162,IGHV4-34,IGHV4-34
72,3304492,3304492,78,950702,IGHV3-9,IGHV3-9
73,3309935,3309935,78,961569,IGHV7-4-1,IGHV7-4-1
74,3331834,3331834,78,960916,IGHV4-61,IGHV4-61
75,3335058,3335058,78,953265,IGHV4-39,IGHV4-39
76,3345327,3345327,78,922554,IGHV1-2,IGHV1-2
77,3349413,3349413,78,932605,IGHV3-13,IGHV3-13
78,3352471,3352471,78,939359,IGHV3-30,IGHV3-30
79,3362953,3362953,78,953265,IGHV4-59,IGHV4-59
80,3365932,3365932,78,944529,IGHV3-33,IGHV3-33
81,3366171,3366171,78,928335,IGHV1-69,IGHV1-69
82,3366180,3366180,78,928310,IGHV1-69,IGHV1-69
83,3366194,3366194,78,928310,IGHV1-69,IGHV1-69
84,3368860,3368860,78,953265,IGHV4-34,IGHV4-34
85,3371732,3371732,78,932496,IGHV3-11,IGHV3-11
86,3383416,3383416,78,931147,IGHV2-70,IGHV2-70
87,3384884,3384884,78,948484,IGHV3-7,IGHV3-7
88,3385537,3385537,78,930330,IGHV2-26,IGHV2-26
89,3394713,3394713,78,952032,IGHV4-31,IGHV4-31
90,3394994,3394994,78,924887,IGHV1-3,IGHV1-3
91,3399002,3399002,78,951881,IGHV4-31,IGHV4-31
92,3402381,3402381,78,931875,IGHV3-11,IGHV3-11
93,3405224,3405224,78,954162,IGHV4-39,IGHV4-39
94,3413675,3413675,78,946346,IGHV3-52,IGHV3-52
95,3461627,3461627,78,954135,IGHV4-34,IGHV4-34
96,3461630,3461630,78,954251,IGHV4-34,IGHV4-34
97,3461644,3461644,78,954222,IGHV4-34,IGHV4-34
98,3467303,3467303,78,953259,IGHV4-34,IGHV4-34
99,3482154,3482154,78,955347,IGHV4-38-2,IGHV4-38-2
100,3496246,3496246,78,937833,IGHV3-23|3-23D,IGHV3-23|3-23D
101,3496255,3496255,78,937844,IGHV3-23|3-23D,IGHV3-23|3-23D
102,3506728,3506728,78,948486,IGHV3-7,IGHV3-7
103,3515871,3515871,78,926323,IGHV1-46,IGHV1-46
104,3519175,3519175,78,928355,IGHV1-69,IGHV1-69
105,3519185,3519185,78,928351,IGHV1-69,IGHV1-69
106,3527502,3527502,78,941929,IGHV3-30|3-30-5,IGHV3-30|3-30-5
107,3528631,3528631,78,930915,IGHV2-5,IGHV2-5
108,3531946,3531946,78,944546,IGHV3-33,IGHV3-33
109,3536446,3536446,78,954222,IGHV4-38-2,IGHV4-38-2
110,3538280,3538280,78,941929,IGHV3-66,IGHV3-66
111,3539311,3539311,78,955347,IGHV4-34,IGHV4-34
112,3539315,3539315,78,955347,IGHV4-34,IGHV4-34
113,3540849,3540849,78,955347,IGHV4-38-2,IGHV4-38-2
114,3543165,3543165,78,922245,IGHV1-18,IGHV1-18
115,3543383,3543383,78,954135,IGHV4-59,IGHV4-59
116,3543605,3543605,78,930428,IGHV2-5,IGHV2-5
117,3550141,3550141,78,936906,IGHV3-23|3-23D,IGHV3-23|3-23D
118,3551891,3551891,78,955347,IGHV4-61,IGHV4-61
119,3592086,3592086,78,954156,IGHV4-34,IGHV4-34
120,3593024,3593024,78,937837,IGHV3-23|3-23D,IGHV3-23|3-23D
121,3635447,3635447,78,922240,IGHV1-18,IGHV1-18
122,3642875,3642875,78,952250,IGHV4-38-2,IGHV4-38-2
123,3643056,3643056,78,952250,IGHV4-34,IGHV4-34
124,3655575,3655575,78,944522,IGHV3-33,IGHV3-33
125,3669312,3669312,78,955561,IGHV4-38-2,IGHV4-38-2
126,3669888,3669888,78,929879,IGHV1-8,IGHV1-8
127,3669890,3669890,78,929885,IGHV1-8,IGHV1-8
128,3669907,3669907,78,929940,IGHV1-8,IGHV1-8
129,3685588,3685588,78,947753,IGHV3-7,IGHV3-7
130,3691161,3691161,78,926304,IGHV1-46,IGHV1-46
131,3691163,3691163,78,929885,IGHV1-46,IGHV1-46
132,3692179,3692179,78,922019,IGHV1-2,IGHV1-2
133,3699880,3699880,78,922019,IGHV1-18,IGHV1-18
134,3701606,3701606,78,948487,IGHV3-7,IGHV3-7
135,3708990,3708990,78,933334,IGHV3-15,IGHV3-15
136,3713117,3713117,78,937837,IGHV3-9,IGHV3-9
