,source,target,part,nuc_with_order_similarity,nuc_without_order_similarity,amino_with_order_similarity,amino_without_order_similarity,nuc_similarity,amino_similarity,total_similarity,uncertainty
21,88604,153802,FRM1,1.0,1.0,1.0,1.0000000000000004,1.0,1.0000000000000002,1.0,0.9615384615384616
22,88604,153802,CDR1,0.9722222222222222,0.875,0.9166666666666666,0.9931972789115651,0.9236111111111112,0.9549319727891159,0.9392715419501134,0.08333333333333333
23,88604,153802,FRM2,0.9803921568627451,1.0,0.9411764705882353,0.9940476190476191,0.9901960784313726,0.9676120448179272,0.9789040616246499,0.0
24,88604,153802,CDR2,0.9,1.0,0.9,0.9940476190476193,0.95,0.9470238095238097,0.9485119047619048,0.0
25,88604,153802,FRM3,1.0,1.0,1.0,1.0000000000000004,1.0,1.0000000000000002,1.0,0.0
26,88604,153802,CDR3,0.782051282051282,0.75,0.5769230769230769,0.9780219780219783,0.766025641025641,0.7774725274725276,0.7717490842490842,0.0
27,88604,153802,FRM4,1.0,1.0,1.0,1.0000000000000004,1.0,1.0000000000000002,1.0,0.03571428571428571
28,23458,79454,FRM1,1.0,1.0,1.0,1.0000000000000004,1.0,1.0000000000000002,1.0,0.9615384615384616
29,23458,79454,CDR1,0.9444444444444444,0.625,0.8333333333333334,0.9727891156462589,0.7847222222222222,0.9030612244897962,0.8438917233560091,0.05555555555555555
30,23458,79454,FRM2,0.9215686274509803,0.8571428571428572,0.8235294117647058,0.9859943977591035,0.8893557422969187,0.9047619047619047,0.8970588235294117,0.0
31,23458,79454,CDR2,0.8666666666666667,0.75,0.7,0.9642857142857144,0.8083333333333333,0.8321428571428572,0.8202380952380952,0.0
32,23458,79454,FRM3,0.9316239316239316,0.9285714285714286,0.9487179487179487,0.9972789115646263,0.9300976800976801,0.9729984301412875,0.9515480551194837,0.0
33,23458,79454,CDR3,0.9487179487179487,0.9375,0.9230769230769231,0.994505494505495,0.9431089743589743,0.958791208791209,0.9509500915750917,0.01282051282051282
34,23458,79454,FRM4,0.9491525423728814,0.5,0.9473684210526315,0.9952380952380957,0.7245762711864407,0.9713032581453636,0.8479397646659022,0.03571428571428571
35,83150,83367,FRM1,1.0,1.0,1.0,1.0000000000000004,1.0,1.0000000000000002,1.0,0.9615384615384616
36,83150,83367,CDR1,0.8611111111111112,0.75,0.75,0.9727891156462589,0.8055555555555556,0.8613945578231295,0.8334750566893425,0.05555555555555555
37,83150,83367,FRM2,0.8823529411764706,0.8571428571428572,0.7647058823529411,0.9775910364145659,0.8697478991596639,0.8711484593837535,0.8704481792717087,0.0
38,83150,83367,CDR2,0.5666666666666667,0.5,0.3,0.9666666666666667,0.5333333333333333,0.6333333333333333,0.5833333333333334,0.0
39,83150,83367,FRM3,0.8034188034188035,0.8823529411764706,0.7435897435897436,0.9871299871299875,0.842885872297637,0.8653598653598655,0.8541228688287513,0.03418803418803419
40,83150,83367,CDR3,0.6282051282051282,0.7222222222222223,0.2692307692307692,0.9580952380952383,0.6752136752136753,0.6136630036630037,0.6444383394383395,0.01282051282051282
41,83150,83367,FRM4,1.0,1.0,1.0,1.0000000000000004,1.0,1.0000000000000002,1.0,0.0
42,2989,31131,FRM1,1.0,1.0,1.0,1.0000000000000004,1.0,1.0000000000000002,1.0,0.9615384615384616
43,2989,31131,CDR1,0.8611111111111112,0.8,0.6666666666666666,0.9727891156462589,0.8305555555555556,0.8197278911564627,0.8251417233560092,0.05555555555555555
44,2989,31131,FRM2,0.7843137254901961,0.7777777777777778,0.6470588235294118,0.9719887955182072,0.7810457516339869,0.8095238095238095,0.7952847805788983,0.0
45,2989,31131,CDR2,0.6666666666666666,0.7142857142857143,0.4,0.9702380952380953,0.6904761904761905,0.6851190476190476,0.687797619047619,0.0
46,2989,31131,FRM3,0.7692307692307693,0.8666666666666667,0.5641025641025641,0.9786967418546364,0.8179487179487179,0.7713996529786002,0.7946741854636592,0.0
47,2989,31131,CDR3,0.6153846153846154,0.5625,0.38461538461538464,0.9580952380952383,0.5889423076923077,0.6713553113553115,0.6301488095238096,0.01282051282051282
48,2989,31131,FRM4,0.9642857142857143,1.0,0.8888888888888888,0.9894179894179898,0.9821428571428572,0.9391534391534393,0.9606481481481483,0.0
49,59966,164144,FRM1,1.0,1.0,1.0,1.0000000000000004,1.0,1.0000000000000002,1.0,0.9615384615384616
50,59966,164144,CDR1,0.6111111111111112,0.6666666666666667,0.5,0.9470899470899472,0.638888888888889,0.7235449735449736,0.6812169312169313,0.05555555555555555
51,59966,164144,FRM2,0.7254901960784313,0.9285714285714286,0.5882352941176471,0.9732142857142856,0.8270308123249299,0.7807247899159664,0.8038778011204482,0.0392156862745098
52,59966,164144,CDR2,0.6,0.6666666666666667,0.3,0.9345238095238095,0.6333333333333333,0.6172619047619048,0.625297619047619,0.0
53,59966,164144,FRM3,0.7350427350427351,0.8333333333333334,0.5384615384615384,0.98015873015873,0.7841880341880343,0.7593101343101343,0.7717490842490842,0.0
54,59966,164144,CDR3,0.7435897435897436,0.7083333333333334,0.5,0.9652014652014653,0.7259615384615385,0.7326007326007327,0.7292811355311356,0.01282051282051282
55,59966,164144,FRM4,0.8928571428571429,1.0,0.8888888888888888,0.9894179894179898,0.9464285714285714,0.9391534391534393,0.9427910052910053,0.03571428571428571
56,64095,88604,FRM1,1.0,1.0,1.0,1.0000000000000004,1.0,1.0000000000000002,1.0,0.9615384615384616
57,64095,88604,CDR1,0.9444444444444444,0.875,0.8333333333333334,0.9931972789115651,0.9097222222222222,0.9132653061224492,0.9114937641723357,0.08333333333333333
58,64095,88604,FRM2,0.8823529411764706,0.7142857142857143,0.8235294117647058,0.9859943977591038,0.7983193277310925,0.9047619047619049,0.8515406162464987,0.0
59,64095,88604,CDR2,0.7333333333333333,0.7,0.4,0.9455782312925174,0.7166666666666666,0.6727891156462587,0.6947278911564626,0.0
60,64095,88604,FRM3,0.9487179487179487,0.9285714285714286,0.9487179487179487,0.9972789115646263,0.9386446886446886,0.9729984301412875,0.955821559392988,0.0
61,64095,88604,CDR3,1.0,1.0,1.0,1.0000000000000004,1.0,1.0000000000000002,1.0,0.0
62,64095,88604,FRM4,1.0,1.0,1.0,1.0000000000000004,1.0,1.0000000000000002,1.0,0.03571428571428571
63,59962,249116,FRM1,1.0,1.0,1.0,1.0000000000000004,1.0,1.0000000000000002,1.0,0.9615384615384616
64,59962,249116,CDR1,0.5555555555555556,0.8,0.3333333333333333,0.9365079365079367,0.6777777777777778,0.634920634920635,0.6563492063492065,0.16666666666666666
65,59962,249116,FRM2,0.6862745098039216,0.5833333333333334,0.6470588235294118,0.9761904761904758,0.6348039215686274,0.8116246498599438,0.7232142857142856,0.0196078431372549
66,59962,249116,CDR2,0.5666666666666667,0.6,0.3,0.938775510204082,0.5833333333333333,0.619387755102041,0.6013605442176871,0.03333333333333333
67,59962,249116,FRM3,0.7094017094017094,0.7857142857142857,0.5128205128205128,0.9801587301587301,0.7475579975579976,0.7464896214896215,0.7470238095238095,0.008547008547008548
68,59962,249116,CDR3,0.6538461538461539,0.75,0.46153846153846156,0.9752380952380955,0.7019230769230769,0.7183882783882785,0.7101556776556777,0.02564102564102564
69,59962,249116,FRM4,0.8571428571428571,1.0,0.7777777777777778,0.9841269841269844,0.9285714285714286,0.8809523809523812,0.9047619047619049,0.07142857142857142
70,85696,334161,FRM1,1.0,1.0,1.0,1.0000000000000004,1.0,1.0000000000000002,1.0,0.9615384615384616
71,85696,334161,CDR1,0.8333333333333334,0.5,0.6666666666666666,0.9455782312925174,0.6666666666666667,0.806122448979592,0.7363945578231293,0.05555555555555555
72,85696,334161,FRM2,0.7843137254901961,0.9166666666666667,0.6470588235294118,0.9691876750700278,0.8504901960784315,0.8081232492997198,0.8293067226890756,0.0
73,85696,334161,CDR2,0.7333333333333333,0.8333333333333334,0.7,0.9702380952380953,0.7833333333333333,0.8351190476190476,0.8092261904761905,0.0
74,85696,334161,FRM3,0.7863247863247863,0.8333333333333334,0.5897435897435898,0.9755102040816324,0.8098290598290598,0.7826268969126111,0.7962279783708355,0.0
75,85696,334161,CDR3,0.8076923076923077,0.9444444444444444,0.5,0.956043956043956,0.8760683760683761,0.728021978021978,0.8020451770451771,0.0
76,85696,334161,FRM4,1.0,1.0,1.0,1.0000000000000004,1.0,1.0000000000000002,1.0,0.03571428571428571
77,140532,153766,FRM1,1.0,1.0,1.0,1.0000000000000004,1.0,1.0000000000000002,1.0,0.9615384615384616
78,140532,153766,CDR1,0.9444444444444444,0.75,0.9166666666666666,0.9863945578231297,0.8472222222222222,0.9515306122448981,0.8993764172335602,0.05555555555555555
79,140532,153766,FRM2,0.8627450980392157,0.9,0.7647058823529411,0.9831932773109241,0.8813725490196078,0.8739495798319326,0.8776610644257702,0.0392156862745098
80,140532,153766,CDR2,0.8,0.75,0.6,0.9583333333333335,0.775,0.7791666666666668,0.7770833333333333,0.0
81,140532,153766,FRM3,0.9572649572649573,0.9615384615384616,0.9230769230769231,0.994557823129252,0.9594017094017094,0.9588173731030876,0.9591095412523984,0.017094017094017096
82,140532,153766,CDR3,0.9871794871794872,1.0,1.0,1.0000000000000004,0.9935897435897436,1.0000000000000002,0.9967948717948719,0.0
83,140532,153766,FRM4,1.0,1.0,1.0,1.0000000000000004,1.0,1.0000000000000002,1.0,0.03571428571428571
84,73750,88604,FRM1,1.0,1.0,1.0,1.0000000000000004,1.0,1.0000000000000002,1.0,0.9615384615384616
85,73750,88604,CDR1,0.8888888888888888,0.8,0.8333333333333334,0.9931972789115651,0.8444444444444444,0.9132653061224492,0.8788548752834469,0.08333333333333333
86,73750,88604,FRM2,0.9019607843137255,0.75,0.7647058823529411,0.9851190476190473,0.8259803921568627,0.8749124649859943,0.8504464285714285,0.0392156862745098
87,73750,88604,CDR2,0.7666666666666667,0.5,0.6,0.9583333333333335,0.6333333333333333,0.7791666666666668,0.70625,0.0
88,73750,88604,FRM3,0.9401709401709402,1.0,0.9230769230769231,0.9959183673469392,0.9700854700854701,0.9594976452119311,0.9647915576487006,0.008547008547008548
89,73750,88604,CDR3,0.9871794871794872,0.9375,0.9615384615384616,0.9981684981684986,0.9623397435897436,0.9798534798534801,0.9710966117216119,0.01282051282051282
90,73750,88604,FRM4,1.0,1.0,1.0,1.0000000000000004,1.0,1.0000000000000002,1.0,0.03571428571428571
91,35693,140532,FRM1,1.0,1.0,1.0,1.0000000000000004,1.0,1.0000000000000002,1.0,0.9615384615384616
92,35693,140532,CDR1,0.8888888888888888,0.8333333333333334,0.75,0.9863945578231297,0.8611111111111112,0.8681972789115648,0.864654195011338,0.1111111111111111
93,35693,140532,FRM2,0.9019607843137255,0.8,0.8235294117647058,0.9859943977591036,0.8509803921568628,0.9047619047619047,0.8778711484593837,0.0
94,35693,140532,CDR2,0.8,0.75,0.6,0.9591836734693882,0.775,0.7795918367346941,0.777295918367347,0.03333333333333333
95,35693,140532,FRM3,0.9743589743589743,0.9615384615384616,0.9743589743589743,0.9972789115646261,0.967948717948718,0.9858189429618003,0.9768838304552591,0.0
96,35693,140532,CDR3,0.782051282051282,0.75,0.5769230769230769,0.9780219780219783,0.766025641025641,0.7774725274725276,0.7717490842490842,0.0
97,35693,140532,FRM4,1.0,1.0,1.0,1.0000000000000004,1.0,1.0000000000000002,1.0,0.03571428571428571
98,31138,74864,FRM1,1.0,1.0,1.0,1.0000000000000004,1.0,1.0000000000000002,1.0,0.9615384615384616
99,31138,74864,CDR1,0.8055555555555556,0.875,0.6666666666666666,0.9727891156462589,0.8402777777777778,0.8197278911564627,0.8300028344671203,0.05555555555555555
100,31138,74864,FRM2,0.7450980392156863,0.7777777777777778,0.5294117647058824,0.9642857142857144,0.761437908496732,0.7468487394957983,0.7541433239962652,0.0196078431372549
101,31138,74864,CDR2,0.7,0.7142857142857143,0.5,0.9727891156462589,0.7071428571428571,0.7363945578231295,0.7217687074829933,0.0
102,31138,74864,FRM3,0.7350427350427351,0.9583333333333333,0.5641025641025641,0.976190476190476,0.8466880341880342,0.7701465201465201,0.8084172771672771,0.0
103,31138,74864,CDR3,0.7051282051282052,0.6875,0.4230769230769231,0.9468864468864471,0.6963141025641026,0.6849816849816851,0.6906478937728939,0.0
104,31138,74864,FRM4,0.8928571428571429,1.0,0.7777777777777778,0.9841269841269844,0.9464285714285714,0.8809523809523812,0.9136904761904763,0.07142857142857142
105,90871,249116,FRM1,1.0,1.0,1.0,1.0000000000000004,1.0,1.0000000000000002,1.0,0.9615384615384616
106,90871,249116,CDR1,0.8611111111111112,0.7,0.8333333333333334,0.9795918367346943,0.7805555555555556,0.9064625850340138,0.8435090702947847,0.08333333333333333
107,90871,249116,FRM2,0.7254901960784313,0.8,0.6470588235294118,0.9747899159663865,0.7627450980392156,0.8109243697478992,0.7868347338935574,0.0196078431372549
108,90871,249116,CDR2,0.6666666666666666,0.9,0.3,0.9183673469387759,0.7833333333333333,0.609183673469388,0.6962585034013606,0.03333333333333333
109,90871,249116,FRM3,0.7777777777777778,0.9285714285714286,0.5897435897435898,0.9880952380952381,0.8531746031746033,0.788919413919414,0.8210470085470086,0.008547008547008548
110,90871,249116,CDR3,0.6282051282051282,0.625,0.4230769230769231,0.9670329670329672,0.6266025641025641,0.6950549450549451,0.6608287545787546,0.02564102564102564
111,90871,249116,FRM4,0.8571428571428571,1.0,0.7777777777777778,0.9841269841269844,0.9285714285714286,0.8809523809523812,0.9047619047619049,0.07142857142857142
112,2989,153766,FRM1,1.0,1.0,1.0,1.0000000000000004,1.0,1.0000000000000002,1.0,0.9615384615384616
113,2989,153766,CDR1,0.9166666666666666,0.9,0.9166666666666666,0.9863945578231297,0.9083333333333333,0.9515306122448981,0.9299319727891158,0.05555555555555555
114,2989,153766,FRM2,0.8431372549019608,0.7857142857142857,0.7647058823529411,0.9831932773109241,0.8144257703081232,0.8739495798319326,0.8441876750700279,0.0392156862745098
115,2989,153766,CDR2,0.7333333333333333,0.6428571428571429,0.4,0.9464285714285717,0.6880952380952381,0.6732142857142859,0.6806547619047619,0.0
116,2989,153766,FRM3,0.9316239316239316,0.9615384615384616,0.8974358974358975,0.994557823129252,0.9465811965811965,0.9459968602825748,0.9462890284318857,0.017094017094017096
117,2989,153766,CDR3,0.6410256410256411,0.625,0.38461538461538464,0.957875457875458,0.6330128205128205,0.6712454212454213,0.6521291208791209,0.01282051282051282
118,2989,153766,FRM4,0.8928571428571429,1.0,0.8888888888888888,0.9894179894179898,0.9464285714285714,0.9391534391534393,0.9427910052910053,0.03571428571428571
119,74864,249120,FRM1,1.0,1.0,1.0,1.0000000000000004,1.0,1.0000000000000002,1.0,0.9615384615384616
120,74864,249120,CDR1,0.9166666666666666,0.7,0.9166666666666666,0.9863945578231297,0.8083333333333333,0.9515306122448981,0.8799319727891157,0.05555555555555555
121,74864,249120,FRM2,0.7254901960784313,0.8571428571428572,0.6470588235294118,0.9791666666666665,0.7913165266106443,0.8131127450980391,0.8022146358543417,0.0392156862745098
122,74864,249120,CDR2,0.7,0.8571428571428572,0.4,0.9345238095238093,0.7785714285714286,0.6672619047619046,0.7229166666666667,0.0
123,74864,249120,FRM3,0.7777777777777778,0.9285714285714286,0.6153846153846154,0.9845559845559846,0.8531746031746033,0.7999702999703,0.8265724515724516,0.0
124,74864,249120,CDR3,0.7692307692307693,0.6875,0.5769230769230769,0.9688644688644692,0.7283653846153846,0.772893772893773,0.7506295787545787,0.01282051282051282
125,74864,249120,FRM4,1.0,1.0,1.0,1.0000000000000004,1.0,1.0000000000000002,1.0,0.03571428571428571
126,79454,153802,FRM1,1.0,1.0,1.0,1.0000000000000004,1.0,1.0000000000000002,1.0,0.9615384615384616
127,79454,153802,CDR1,1.0,1.0,1.0,1.0000000000000004,1.0,1.0000000000000002,1.0,0.05555555555555555
128,79454,153802,FRM2,0.9803921568627451,1.0,0.9411764705882353,0.9940476190476191,0.9901960784313726,0.9676120448179272,0.9789040616246499,0.0
129,79454,153802,CDR2,0.9,0.75,0.9,0.9880952380952384,0.825,0.9440476190476192,0.8845238095238095,0.0
130,79454,153802,FRM3,0.9487179487179487,0.9285714285714286,0.9487179487179487,0.9972789115646263,0.9386446886446886,0.9729984301412875,0.955821559392988,0.0
131,79454,153802,CDR3,0.7307692307692307,0.7857142857142858,0.5384615384615384,0.9761904761904767,0.7582417582417582,0.7573260073260075,0.7577838827838829,0.01282051282051282
132,79454,153802,FRM4,0.9491525423728814,0.5,0.9473684210526315,0.9952380952380957,0.7245762711864407,0.9713032581453636,0.8479397646659022,0.03571428571428571
133,59966,79454,FRM1,1.0,1.0,1.0,1.0000000000000004,1.0,1.0000000000000002,1.0,0.9615384615384616
134,59966,79454,CDR1,0.6666666666666666,0.875,0.5,0.9576719576719579,0.7708333333333333,0.728835978835979,0.749834656084656,0.05555555555555555
135,59966,79454,FRM2,0.7058823529411765,0.7142857142857143,0.5294117647058824,0.9672619047619045,0.7100840336134454,0.7483368347338935,0.7292104341736695,0.0392156862745098
136,59966,79454,CDR2,0.6,0.0,0.3,0.9226190476190474,0.3,0.6113095238095237,0.45565476190476184,0.0
137,59966,79454,FRM3,0.7264957264957265,0.7857142857142857,0.48717948717948717,0.9748677248677247,0.7561050061050061,0.7310236060236059,0.743564306064306,0.0
138,59966,79454,CDR3,0.6794871794871795,0.7916666666666667,0.34615384615384615,0.9578754578754578,0.7355769230769231,0.6520146520146519,0.6937957875457876,0.01282051282051282
139,59966,79454,FRM4,0.847457627118644,0.5,0.8421052631578947,0.985714285714286,0.673728813559322,0.9139097744360903,0.7938192939977062,0.03225806451612903
140,2989,64095,FRM1,1.0,1.0,1.0,1.0000000000000004,1.0,1.0000000000000002,1.0,0.9615384615384616
141,2989,64095,CDR1,0.9166666666666666,0.9,0.9166666666666666,0.9863945578231297,0.9083333333333333,0.9515306122448981,0.9299319727891158,0.05555555555555555
142,2989,64095,FRM2,0.9803921568627451,1.0,0.9411764705882353,0.9943977591036417,0.9901960784313726,0.9677871148459385,0.9789915966386555,0.0
143,2989,64095,CDR2,0.9,0.8571428571428572,0.9,0.9863945578231297,0.8785714285714286,0.9431972789115648,0.9108843537414967,0.0
144,2989,64095,FRM3,0.9829059829059829,0.9642857142857143,1.0,1.0000000000000004,0.9735958485958486,1.0000000000000002,0.9867979242979245,0.0
145,2989,64095,CDR3,0.6666666666666666,0.875,0.46153846153846156,0.957875457875458,0.7708333333333333,0.7097069597069599,0.7402701465201466,0.01282051282051282
146,2989,64095,FRM4,0.8928571428571429,1.0,0.8888888888888888,0.9894179894179898,0.9464285714285714,0.9391534391534393,0.9427910052910053,0.03571428571428571
147,59962,71573,FRM1,1.0,1.0,1.0,1.0000000000000004,1.0,1.0000000000000002,1.0,0.9615384615384616
148,59962,71573,CDR1,0.5555555555555556,0.875,0.3333333333333333,0.9523809523809528,0.7152777777777778,0.642857142857143,0.6790674603174605,0.16666666666666666
149,59962,71573,FRM2,0.7450980392156863,0.9285714285714286,0.5882352941176471,0.9691876750700279,0.8368347338935574,0.7787114845938374,0.8077731092436975,0.0196078431372549
150,59962,71573,CDR2,0.5333333333333333,0.4,0.3,0.938775510204082,0.4666666666666667,0.619387755102041,0.5430272108843539,0.03333333333333333
151,59962,71573,FRM3,0.7435897435897436,0.8076923076923077,0.5384615384615384,0.9809523809523807,0.7756410256410257,0.7597069597069596,0.7676739926739926,0.008547008547008548
152,59962,71573,CDR3,0.6666666666666666,0.75,0.4230769230769231,0.9542857142857142,0.7083333333333333,0.6886813186813187,0.698507326007326,0.01282051282051282
153,59962,71573,FRM4,1.0,1.0,1.0,1.0000000000000004,1.0,1.0000000000000002,1.0,0.0
154,31126,73750,FRM1,1.0,1.0,1.0,1.0000000000000004,1.0,1.0000000000000002,1.0,0.9615384615384616
155,31126,73750,CDR1,0.7777777777777778,0.5,0.5,0.9591836734693882,0.6388888888888888,0.7295918367346941,0.6842403628117915,0.08333333333333333
156,31126,73750,FRM2,0.7058823529411765,0.8333333333333334,0.47058823529411764,0.9555555555555552,0.7696078431372549,0.7130718954248364,0.7413398692810457,0.0392156862745098
157,31126,73750,CDR2,0.6,0.5,0.4,0.9464285714285714,0.55,0.6732142857142858,0.6116071428571428,0.1
158,31126,73750,FRM3,0.7521367521367521,0.9583333333333333,0.5384615384615384,0.9799498746867166,0.8552350427350427,0.7592057065741276,0.8072203746545852,0.008547008547008548
159,31126,73750,CDR3,0.7051282051282052,0.7142857142857143,0.4230769230769231,0.9485714285714286,0.7097069597069597,0.6858241758241759,0.6977655677655679,0.01282051282051282
160,31126,73750,FRM4,0.8928571428571429,1.0,0.8888888888888888,0.9894179894179898,0.9464285714285714,0.9391534391534393,0.9427910052910053,0.03571428571428571
161,31131,158226,FRM1,1.0,1.0,1.0,1.0000000000000004,1.0,1.0000000000000002,1.0,0.9615384615384616
162,31131,158226,CDR1,0.75,0.6666666666666667,0.6666666666666666,0.9727891156462589,0.7083333333333334,0.8197278911564627,0.7640306122448981,0.08333333333333333
163,31131,158226,FRM2,0.7647058823529411,0.7777777777777778,0.6470588235294118,0.9747899159663864,0.7712418300653594,0.8109243697478992,0.7910830999066292,0.0
164,31131,158226,CDR2,0.7,0.8333333333333334,0.4,0.9404761904761905,0.7666666666666666,0.6702380952380953,0.7184523809523808,0.0
165,31131,158226,FRM3,0.7692307692307693,0.9,0.5641025641025641,0.9786967418546365,0.8346153846153846,0.7713996529786002,0.8030075187969925,0.0
166,31131,158226,CDR3,0.6923076923076923,0.7142857142857143,0.5,0.9561904761904761,0.7032967032967032,0.7280952380952381,0.7156959706959707,0.01282051282051282
167,31131,158226,FRM4,0.8928571428571429,1.0,0.8888888888888888,0.9894179894179898,0.9464285714285714,0.9391534391534393,0.9427910052910053,0.03571428571428571
168,2970,73750,FRM1,1.0,1.0,1.0,1.0000000000000004,1.0,1.0000000000000002,1.0,0.9615384615384616
169,2970,73750,CDR1,0.8888888888888888,0.9,0.9166666666666666,0.9931972789115651,0.8944444444444444,0.9549319727891159,0.92468820861678,0.08333333333333333
170,2970,73750,FRM2,0.8627450980392157,0.9285714285714286,0.7647058823529411,0.9831932773109239,0.8956582633053222,0.8739495798319326,0.8848039215686273,0.0392156862745098
171,2970,73750,CDR2,0.7,0.6428571428571428,0.5,0.9464285714285716,0.6714285714285714,0.7232142857142858,0.6973214285714286,0.0
172,2970,73750,FRM3,0.9658119658119658,0.9615384615384616,0.9487179487179487,0.9971988795518212,0.9636752136752137,0.9729584141348849,0.9683168139050493,0.008547008547008548
173,2970,73750,CDR3,0.6794871794871795,0.8125,0.4230769230769231,0.9542124542124542,0.7459935897435898,0.6886446886446886,0.7173191391941391,0.01282051282051282
174,2970,73750,FRM4,0.8928571428571429,1.0,0.8888888888888888,0.9894179894179898,0.9464285714285714,0.9391534391534393,0.9427910052910053,0.03571428571428571
175,23458,59966,FRM1,1.0,1.0,1.0,1.0000000000000004,1.0,1.0000000000000002,1.0,0.9615384615384616
176,23458,59966,CDR1,0.6944444444444444,0.6666666666666667,0.5,0.9470899470899472,0.6805555555555556,0.7235449735449736,0.7020502645502646,0.05555555555555555
177,23458,59966,FRM2,0.7450980392156863,0.7142857142857143,0.6470588235294118,0.9775910364145655,0.7296918767507004,0.8123249299719886,0.7710084033613445,0.0392156862745098
178,23458,59966,CDR2,0.6333333333333333,0.25,0.5,0.9464285714285714,0.44166666666666665,0.7232142857142857,0.5824404761904762,0.0
179,23458,59966,FRM3,0.7606837606837606,0.8333333333333333,0.5384615384615384,0.9775132275132274,0.797008547008547,0.7579873829873829,0.777497964997965,0.0
180,23458,59966,CDR3,0.7051282051282052,0.8333333333333334,0.38461538461538464,0.956043956043956,0.7692307692307693,0.6703296703296703,0.7197802197802198,0.0
181,23458,59966,FRM4,0.8928571428571429,1.0,0.8888888888888888,0.9894179894179898,0.9464285714285714,0.9391534391534393,0.9427910052910053,0.03571428571428571
182,83367,158226,FRM1,1.0,1.0,1.0,1.0000000000000004,1.0,1.0000000000000002,1.0,0.9615384615384616
183,83367,158226,CDR1,0.8888888888888888,0.625,0.9166666666666666,0.9863945578231297,0.7569444444444444,0.9515306122448981,0.8542375283446713,0.08333333333333333
184,83367,158226,FRM2,0.8823529411764706,0.7142857142857143,0.8235294117647058,0.9859943977591037,0.7983193277310925,0.9047619047619048,0.8515406162464987,0.0
185,83367,158226,CDR2,0.8,0.6666666666666667,0.5,0.9464285714285716,0.7333333333333334,0.7232142857142858,0.7282738095238096,0.0
186,83367,158226,FRM3,0.8974358974358975,0.8846153846153846,0.8717948717948718,0.994557823129252,0.891025641025641,0.9331763474620619,0.9121009942438514,0.03418803418803419
